time,V_bus1,V_bus2,V_bus3,V_bus4,V_bus5,V_bus6,V_bus7,V_bus8,V_bus9,V_bus10,V_bus11,V_bus12,V_bus13,V_bus14
6.45,1.0499443709951695,1.0310320198802594,1.0017406408375038,1.0043827526464273,1.0078561993079158,1.0513756701077583,1.0354577576351538,1.0719234994037161,1.0179911314804964,1.0162461980494268,1.0299446148081657,1.0351341933720033,1.028795064863078,1.0044321988346425
6.46,1.0502075544579035,1.0313404828652142,1.0020733265606228,1.0046876871030206,1.0081543767503538,1.0517142455721336,1.0357931346351956,1.0722931030428626,1.0183179325567147,1.0165726581361285,1.0302759189713513,1.0354674416886285,1.0291262604671887,1.0047550537559262
6.47,1.0505310596304336,1.0317016852491292,1.002454788401437,1.0050424716771371,1.0085033778718613,1.0521031595173287,1.0361770164745243,1.0727093757430994,1.018693151647879,1.0169475292951087,1.0306564304654677,1.0358502154316067,1.029506686064613,1.0051258146263093
6.48,1.0509129014499186,1.0321135607812248,1.0028829039118832,1.0054451241921294,1.008901247445544,1.0525401906614988,1.0366072156718145,1.0731699216777857,1.0191146418284232,1.017368665485527,1.0310839715121578,1.0362803293708935,1.029934166618695,1.0055423602298073
6.49,1.0513506587243477,1.0325734510974667,1.003354881515346,1.00589302604179,1.0093454006644134,1.053022502264058,1.0370809397950942,1.0736717517731957,1.0195796705485087,1.0178333364092176,1.0315557692370032,1.0367549915070202,1.030405928364178,1.006001989208749
6.5,1.0518415485114134,1.0330783147399452,1.003867537480945,1.0063831719311327,1.0098328640053604,1.0535468793369802,1.037595029473026,1.074211525550865,1.0200851442441787,1.0183384511283091,1.032068683510803,1.0372710373192777,1.0309188287895412,1.006501642527164
6.51,1.0523825427707245,1.0336250837297067,1.0044177721634875,1.0069125992112145,1.0103606891976205,1.0541101349027686,1.0381463643086064,1.0747859604704197,1.0206279912394667,1.0188809394646239,1.0326195962221267,1.0378253309123358,1.031469750151037,1.0070382832978508
6.52,1.0529701933286202,1.0342103188208032,1.005002141351079,1.0074779910450444,1.010925565993456,1.0547087356965623,1.0387314913614265,1.0753914660346628,1.0212048073511433,1.0194573988652484,1.0332050512904982,1.0384143956053191,1.0320552362991815,1.007608545558369
6.53,1.053600772685869,1.0348302213480542,1.005616803019175,1.0080756464431413,1.0115238019195771,1.0553387836550745,1.039346599790539,1.0760241086844917,1.0218118411841073,1.0200640804467023,1.0338212399513862,1.0390343950244003,1.0326714762395837,1.00820871945796
6.54,1.054270246316826,1.03548081137799,1.006257799481095,1.008701721193043,1.0121515483335524,1.055996241438956,1.0399877512926259,1.076679854346987,1.0224452058663451,1.0206970994310016,1.0344642155273105,1.0396813561587477,1.0333145218876063,1.0088349611803327
6.55,1.0549744674517567,1.0361582011192851,1.0069213680059177,1.0093525242533223,1.012805093944152,1.0566772140781568,1.040651157333964,1.077354836944678,1.023101146676344,1.0213527020366062,1.0351301653201355,1.0403514471293365,1.0339805618397542,1.009483558082683
6.56,1.0557089656223924,1.0368580865615307,1.007603286555187,1.0100239172315977,1.0134802814010577,1.0573773891846925,1.0413326202194007,1.0780448060693,1.0237755116590355,1.022026738369879,1.0358148732992332,1.0410404243992908,1.0346653787894318,1.0101504041540315
6.57,1.0564690679665203,1.0375758572059275,1.0082989776165303,1.010711419806499,1.0141726143492897,1.0580921416408644,1.042027633606062,1.0787452212590765,1.024463852335404,1.0227147631136067,1.0365138224373347,1.0417437357732013,1.0353644519085083,1.010831099649866
6.58,1.0572500880830844,1.0383072941756735,1.0090044581937014,1.0114110632077402,1.0148780786752871,1.0588173296044632,1.0427321838599735,1.0794520602720272,1.0251621755772498,1.0234127836387394,1.0372229572809553,1.0424573068755782,1.0360737276139904,1.0115216959563604
6.59,1.0580471745200104,1.0390479004257163,1.0097154121426777,1.0121185608927712,1.0155923468188786,1.0595485217562135,1.0434419700852,1.08016102885293,1.0258662134857515,1.0241165337436358,1.0379379438391154,1.0431767775151717,1.036788871447528,1.012217972474168
6.6,1.0588553280813209,1.0397929554350605,1.01042726601357,1.0128293741267258,1.0163108398472784,1.0602810651691321,1.0441524736218974,1.080867638508697,1.0265714886613653,1.0248215385805726,1.0386542353869945,1.043897568690563,1.0375053341318294,1.0129155009690523
6.61,1.0596695433327008,1.0405379116890972,1.0111357101441834,1.0135391858168152,1.017029185879254,1.0610105270219385,1.0448594005999274,1.0815676471567837,1.0272737319616037,1.0255235304853336,1.0393674962576869,1.0446153188768652,1.0382187795947548,1.0136100594114261
6.62,1.060484809733529,1.0412783030425998,1.0118365602669004,1.0142437795064418,1.0177431054335648,1.0617325828593245,1.045558568050355,1.082256941876986,1.0279687772285464,1.0262183443694393,1.0400734952061683,1.0453257735133166,1.0389249769855833,1.0142975277113058
6.63,1.061296084632889,1.042009556080016,1.0125254896730989,1.0149388012844414,1.018448183724025,1.0624427978223145,1.0462456824719328,1.082931315867175,1.0286523548791022,1.0269017125056705,1.0407678962489402,1.046024568723922,1.039619589065722,1.0149736832838556
6.64,1.0620983876546342,1.042727216877855,1.01319832293837,1.0156200245029838,1.0191401260498296,1.0631368832046577,1.0469165974229446,1.0835867337073815,1.02932033605392,1.0275695076367417,1.041446506001868,1.0467074845814799,1.0402984213556141,1.015634442583043
6.65,1.0628868402428624,1.0434270387357172,1.0138511440017197,1.0162834543067623,1.0198148613245082,1.0638107832912613,1.0475673997155588,1.08421940589021,1.029968814101103,1.0282178239725928,1.0421053563686171,1.0473705309923949,1.040957505980669,1.0162759419114809
6.66,1.063656692727672,1.044104897123689,1.0144801569144837,1.0169252044432904,1.0204684252321266,1.0644605735250003,1.048194304630808,1.0848256891708628,1.030594009661174,1.028842883161645,1.042740608529363,1.048009846725044,1.0415930038433325,1.0168944433461151
6.67,1.0644032889173856,1.044756665860139,1.0150815194166385,1.0175413514318359,1.0210968209257576,1.06508231769492,1.0487935120024505,1.0854019352449578,1.0311921351991162,1.0294408993966329,1.0433484155605255,1.0486215584072485,1.0422010660663723,1.0174862006059509
6.68,1.0651222130996505,1.0453785703935097,1.0156517973979453,1.0181283471093792,1.0216964181988415,1.0656724606155625,1.0493616004646291,1.0859448903516686,1.0317597684105753,1.0300084511110044,1.0439253006174691,1.0492021682683554,1.042778215132542,1.0180478284513503
6.69,1.0658092748698142,1.045967189184718,1.0161879704534487,1.0186830260187594,1.0222639613980056,1.066227823840651,1.0498955231753226,1.0864516819603374,1.0322938468196148,1.0305424754358237,1.044468151615672,1.0497485500957453,1.0433213401627646,1.0185762975650587
6.7,1.066460445974531,1.0465190397444868,1.016686848742523,1.0192020827075774,1.022796067959094,1.0667451344491539,1.0503921298187937,1.0869193446741299,1.0327912226356148,1.0310398259221545,1.0449737707889772,1.0502574832036413,1.043827241229931,1.019068494001705
6.71,1.0670719565276483,1.047030862870318,1.0171454523559957,1.0196824175678307,1.0232895624440865,1.0672213450374177,1.0508484899604649,1.0873451433794863,1.033248967336419,1.031497575348296,1.045439182467066,1.0507259686535633,1.0442929396778438,1.0195215201650705
6.72,1.0676404593075073,1.0475002255568524,1.0175618240838218,1.0201218710203643,1.0237421842724694,1.0676543067858852,1.0512625730362435,1.0877272503219872,1.0336650093901176,1.0319136497463326,1.0458622784438898,1.05115189453467,1.0447163299703304,1.0199333257490975
6.73,1.0681628786852084,1.047924855234732,1.0179341039841199,1.020518395240116,1.024151793886967,1.0680420015598684,1.051632468298568,1.0880639542756478,1.0340374038250995,1.0322861025371424,1.046241080221053,1.0515332768681374,1.0450954354444513,1.0203019860351952
6.74,1.0686360653901246,1.0483013995855863,1.0182588666680101,1.0208685495798875,1.0245149207656612,1.0683811680655053,1.05195499753437,1.0883522851919718,1.0343630312173384,1.0326118210661421,1.0465724221938424,1.051866901606149,1.0454270779938768,1.0206244145385301
6.75,1.0690575156086655,1.048627905865851,1.0185344699881942,1.0211705290530004,1.0248296810116158,1.0686700964062628,1.0522285439448407,1.088590849461788,1.0346402543611695,1.0328891673769092,1.0468546365781308,1.052151086747534,1.0457095867511026,1.020898988820927
6.76,1.0694257418131992,1.0489052669295464,1.0187629848838997,1.0214259074428795,1.0250974611511507,1.0689102050622241,1.0524546408378468,1.0887813911471445,1.0348704050298956,1.033119456675107,1.0470890608434293,1.0523872412609545,1.0459443234006613,1.0211270235707
6.77,1.069738209624548,1.04912948266645,1.0189397130187905,1.021630181055697,1.0253138113069338,1.0690973553297776,1.0526291832767123,1.0889200078912469,1.0350495445966592,1.0332987669264746,1.0472717046355366,1.0525712796106854,1.0461272685725527,1.0213046221769642
6.78,1.0699936939992685,1.049300427303924,1.0190650964586003,1.0217835119779464,1.0254787858882577,1.0692317479484794,1.0527524493357503,1.089007198627278,1.0351778624738854,1.033427280890623,1.0474027510195665,1.0527034041760728,1.0462586111900856,1.0214319684395086
6.79,1.070191201896506,1.0494179913439465,1.0191394793707351,1.0218860014120295,1.0255923949833494,1.0693135448071633,1.0528246674593122,1.0890434015294976,1.035255515196295,1.033505149766251,1.0474823503462893,1.0527837779346116,1.0463385048107552,1.021509213396454
6.8,1.0703298361114522,1.0494813288060933,1.0191620564285466,1.0219367487677167,1.0256537019562357,1.0693420229043393,1.0528451526957698,1.0890281346159345,1.0352818212278687,1.0335316939237553,1.0475098085441499,1.0528116875015647,1.046366248359042,1.0215356804637146
6.81,1.070409147372915,1.0494902453183814,1.0191327780310875,1.021935566860559,1.0256624716791596,1.0693171534707417,1.0528139103618117,1.0889616087560354,1.0352567638914412,1.033506896249816,1.0474851045489884,1.052787104256673,1.0463418166874698,1.0215113500710806
6.82,1.0704291922264046,1.0494454616866304,1.0190527100178668,1.0218833060497314,1.025619482761458,1.0692398901075033,1.0527319293946809,1.088845015050393,1.0351812651347518,1.0334316739262792,1.047409166473921,1.052710969395415,1.0462661394832922,1.0214371300520382
6.83,1.0703902412137842,1.0493475870387061,1.0189226408906646,1.0217805978158638,1.0255253184783897,1.0691110082647393,1.0526000052618065,1.0886793410046556,1.0350560804713373,1.0333067802279665,1.0472827557515945,1.0525840467932568,1.0461399760938883,1.0213137640388352
6.84,1.0702929179015526,1.049197279760499,1.0187432573387105,1.0216280245568707,1.0253805352651961,1.0689312751626627,1.0524189075201849,1.088465538804191,1.0348819625175874,1.0331329676571728,1.0471066327014118,1.0524070904429432,1.045964081378498,1.0211419929848338
6.85,1.070138214616534,1.0489958063629807,1.0185159738960967,1.021426851092169,1.025186358212998,1.0687021103310907,1.0521900566888112,1.0882052100113015,1.0346602873725708,1.0329116096209228,1.0468821885415662,1.0521814980880644,1.0457398445708976,1.0209231740202254
6.86,1.069927620171332,1.0487451609287124,1.018243043455073,1.0211791376205126,1.024944796540236,1.068425695258324,1.0519156293033753,1.0879007030581505,1.0343931588499589,1.0326448046810688,1.04661155175629,1.0519094191475955,1.0454693961632313,1.0206593839149762
6.87,1.0696626678799446,1.048446855635376,1.01792597250248,1.0208862958585465,1.024657247177248,1.068103627464049,1.0515971999581324,1.0875537511771394,1.0340821269581768,1.0323341020982104,1.0462962926090342,1.0515924249343498,1.0451543021592464,1.0203521525319443
6.88,1.0693451542395789,1.048102394902868,1.0175661270441512,1.0205496464405162,1.0243250356360754,1.0677374466963492,1.0512362712397056,1.087166005199221,1.033728691052598,1.031981002335291,1.0459379313074673,1.05123202833918,1.0447960753305061,1.0200029596428988
6.89,1.0689774050155474,1.047714594451635,1.017166574676325,1.0201720666307819,1.0239509954693848,1.0673301479896329,1.0508358109807134,1.0867405830286438,1.0333357360385467,1.031588384118424,1.0455393892991807,1.0508311798382364,1.044397640591864,1.0196146546440548
6.9,1.068562065554977,1.047286583586071,1.0167306862465013,1.0197567405562034,1.0235382717154584,1.0668850263674035,1.0503990759132136,1.086280875548708,1.0329064322072594,1.0311594114961888,1.0451038790150073,1.050393125244449,1.0439622152428156,1.0191903700775475
6.91,1.0681015595079837,1.0468200344340495,1.0162597575330634,1.0193050093417593,1.0230882487100956,1.0664036821293557,1.0499275969854462,1.085788522354987,1.032442341585563,1.0306956507832221,1.044632988069796,1.0499194345208285,1.0434913756575626,1.0187316487901088
6.92,1.0675987735120305,1.0463175778127225,1.015756297657568,1.0188193344324934,1.0226034001359248,1.065888771885679,1.0494239658274358,1.085266223528042,1.0319460346436309,1.0301996717444568,1.0441293235737379,1.0494127207279702,1.0429877243369472,1.0182410299938183
6.93,1.0670571479514361,1.045783390036071,1.015224849872469,1.0183040294731378,1.0220879912904086,1.0653446779167857,1.048892508232323,1.0847184123334754,1.0314217174237204,1.0296756715834874,1.0435971498012788,1.0488773016665736,1.0424555364801893,1.017722671875018
6.94,1.0664799495778445,1.0452205259281524,1.0146683604440696,1.017761990903026,1.021544933931117,1.0647744698314536,1.0483362160087508,1.0841481625284992,1.0308723522148262,1.0291266113916115,1.0430394730570627,1.0483161973381667,1.0418978164018113,1.0171795023859316
6.95,1.065870487207933,1.0446316480818352,1.014089167637959,1.0171955912299258,1.0209766461956604,1.064180739818521,1.0477575894298208,1.083558039238943,1.030300449689968,1.0285550041049767,1.042458843730634,1.0477319552153843,1.0413171070666858,1.0166140030564204
6.96,1.065232492170603,1.044020534088705,1.0134910705725368,1.0166085362423476,1.0203868369726505,1.0635673235872798,1.0471603778164624,1.0829518541695629,1.029709700397295,1.0279645366881673,1.0418590072923473,1.0471283511248106,1.040717157198316,1.0160298230040694
6.97,1.0645698462762512,1.0433911439118086,1.0128780650114528,1.0160047254071392,1.0197794092054493,1.0629382382549877,1.0465485065214992,1.082333582177973,1.029103966551308,1.0273590674997533,1.0412438841580354,1.0465093397038405,1.0401018918265992,1.0154307817365154
6.98,1.063886330951281,1.042746756710369,1.0122531739678131,1.015387198667435,1.019157446186626,1.0622966995941379,1.0459250860743747,1.0817063614503102,1.028486351000192,1.0267417001390062,1.0406166266348469,1.0458780833769594,1.0394744600621506,1.014819947638748
6.99,1.0631859302466666,1.042091035647711,1.011619895743019,1.0147594414376928,1.0185244675470673,1.0616463353790122,1.045293636374947,1.0810737256743195,1.0278603471936303,1.0261159272053417,1.0399807832974983,1.0452381513273725,1.0388384107263184,1.0142007759388716
7.0,1.0624728262029886,1.0414282105578339,1.0109824805435919,1.014125623628562,1.0178846549794975,1.0609914085561498,1.0446583140871561,1.08043984065126,1.0272300493933273,1.0254858392447042,1.039340512036588,1.0445937401792353,1.0381979080660677,1.0135773169655324
7.01,1.0617511185624724,1.0407620202500742,1.010344480023729,1.0134893000374974,1.0172416044933257,1.0603355994711132,1.0440226824127863,1.0798082535887503,1.0265989982188033,1.024854976492738,1.0386994111757524,1.0439484706979185,1.0375565517124687,1.0129530737975088
7.02,1.0610247581018686,1.0400956161212893,1.0097086367658035,1.0128533045031225,1.0165982213509872,1.0596819043053245,1.0433896140542476,1.0791818016323578,1.025970086549016,1.0242262346629567,1.0380604225219483,1.0433052877582472,1.036917278344608,1.0123309081737446
7.03,1.0602979885230848,1.0394331778245318,1.0090790942409242,1.012221735579201,1.0159586291791571,1.0590344892708856,1.042763159085321,1.078564497457098,1.0253473138451603,1.023603610315552,1.037427609444558,1.0426682923513113,1.036284157818181,1.0117147776190119
7.04,1.0595751200898738,1.0387791708135123,1.0084603914073413,1.0115990491840945,1.0153272961945259,1.058397845900488,1.0421476919293544,1.0779606699353947,1.0247349840006408,1.02299140314667,1.036805345341307,1.042041906890128,1.0356615743395559,1.011108942141191
7.05,1.0588599704814217,1.0381363463971753,1.0078547333867331,1.010987609478671,1.0147066811815786,1.0577744884200535,1.0415455952612818,1.0773726160435344,1.0241355286668716,1.0223920497345766,1.0361961057805118,1.0414286005295477,1.0350519958830349,1.0105158079370256
7.06,1.0581565633599561,1.0375083180162938,1.0072655199837792,1.0103908529979642,1.0141002732963726,1.057167920410764,1.040960249756011,1.0768036325820165,1.0235523148284655,1.021808916887377,1.0356033140350027,1.040831820210645,1.0344588482609285,1.0099387073286354
7.07,1.057469011684849,1.0368992202965723,1.0066968917307189,1.0098128789414338,1.0135121972542849,1.0565822506181353,1.0403956448416654,1.0762576205097087,1.022989278412124,1.0212459373903404,1.0350309710712329,1.0402556110269998,1.0338861423361005,1.0093815368844812
7.08,1.0568011283208656,1.036312316939079,1.0061518275497008,1.0092567418839395,1.0129455723339684,1.056020588858412,1.03985476512984,1.0757374501522907,1.022449407736023,1.0207061007582183,1.0344821174042351,1.039703031585175,1.0333369200960687,1.008847255152228
7.09,1.0561565663957717,1.0357505621529284,1.0056329200043534,1.0087251454605677,1.0124031780497746,1.0554856933877257,1.0393402447725792,1.07524562519569,1.02193535694147,1.0201920632978074,1.0339594541616288,1.03917679374345,1.0328138818081558,1.0083384896739718
7.1,1.0555390259072648,1.0352173950414183,1.0051434694730015,1.0082214214587406,1.0118883939717191,1.0549808928228943,1.0388552946862761,1.074785224983458,1.0214503166675748,1.0197070146743323,1.0334662265850405,1.0386801733373987,1.0323202789031294,1.0078583997534885
7.11,1.054951976615208,1.0347159142928413,1.0046863792845173,1.0077485346814659,1.0114042412135984,1.054509142429461,1.0384027541416727,1.0743589395067121,1.020997120035858,1.0192537880196937,1.0330053175658727,1.0382160781380434,1.0318589990551197,1.0074097911999038
7.12,1.0543986248342607,1.0342486198923857,1.004263782659969,1.0073087511598962,1.0109530650890262,1.0540727198846829,1.0379847851467023,1.073968764846426,1.0205779573694684,1.018834576051934,1.0325789576016249,1.0377867471655708,1.0314322722017395,1.0069948331536023
7.13,1.053882022455332,1.0338180564659782,1.0038779585654753,1.006904452375936,1.010537313909622,1.053673979649575,1.0376036344679391,1.0736167741998799,1.0201950878455155,1.0184516388640945,1.0321894463740127,1.037394496295225,1.0310424004387233,1.0066157631278971
7.14,1.0534052027597933,1.0334271474439671,1.0035317674949487,1.0065385288344488,1.010159918767817,1.0533157368720152,1.037262016221832,1.0733055113156564,1.0198512022804935,1.0181076655581835,1.0318395217028762,1.0370420970895418,1.0306921304288779,1.0062752468246527
7.15,1.0529707438294222,1.0330778650217707,1.0032268647660023,1.0062127721709921,1.0098227453013582,1.0529997415893508,1.0369615809953132,1.0730364344953502,1.0195479799450524,1.0178043373990564,1.031530895045708,1.0367312699838764,1.030383174544975,1.0059749483023221
7.16,1.052580883602608,1.0327715101412187,1.0029640651262728,1.0059282050584184,1.0095269122969581,1.0527269932435648,1.0367032339242588,1.0728102431224453,1.0192863889855501,1.0175426266154908,1.0312645549491537,1.0364629949466058,1.0301165163210133,1.00571582666318
7.17,1.0522379509942716,1.0325104324878425,1.002745720592487,1.0056872070882288,1.0092748315646969,1.052499741342714,1.0364891452693556,1.0726289188855629,1.0190685739048377,1.0173246751555853,1.0310426832465693,1.0362394878048578,1.0298943476710647,1.0055000070061846
7.18,1.051943879117717,1.0322961274777425,1.002573095068374,1.0054911657212309,1.009067952998807,1.052319282383279,1.0363205323024347,1.0724934760311957,1.0188957739235807,1.0171517232992866,1.030866543762326,1.0360620236915172,1.0297179352922197,1.005328718264917
7.19,1.0517001669418216,1.032129313962584,1.0024465003558367,1.00534059172977,1.0089068721926504,1.0521860550111786,1.0361977620644334,1.0724040664352799,1.0187684145414762,1.0170241998395064,1.0307365731739213,1.0359310316263552,1.029587712448448,1.0052023828531162
7.2,1.0515081729471218,1.0320109725272597,1.0023667150684419,1.0052363909506068,1.008792552409366,1.0521008424561384,1.0361215584014871,1.0723612062766537,1.0186872427710338,1.0169428522651824,1.0306535335716287,1.0358472821403766,1.0295044437124266,1.0051217418808491
7.21,1.0513690153004855,1.0319419759720903,1.0023344775845893,1.0051794096615039,1.0087258877202263,1.0520643485246939,1.036092573869173,1.0723653427686046,1.0186529254592023,1.016908347251162,1.030618105690977,1.0358114682958102,1.0294688141922281,1.0050874576323603
7.22,1.0512833940778705,1.0319224776162044,1.0023496530589178,1.00516968654754,1.0087069835754636,1.0520764918431762,1.036110682203392,1.0724161380948392,1.0186653834103498,1.0169206076753923,1.0306302126258422,1.0358235086476382,1.0294807459664423,1.0050994534070066
7.23,1.051251644698158,1.0319523746598984,1.0024119055523708,1.0052070462435874,1.0087357226685558,1.0521369565297447,1.0361755361783298,1.0725130385205428,1.0187243106162713,1.0169793289102902,1.0306895461902046,1.0358830916070458,1.0295399306973887,1.0051574279041262
7.24,1.0512738428320514,1.0320314425133736,1.0025208478944734,1.0052912405460483,1.008811904109039,1.0522453365162747,1.0362867086493346,1.0726554180976695,1.0188293115530027,1.0170841160175286,1.0307957067934268,1.035989817574303,1.0296459702272427,1.0052609913922006
7.25,1.0513497877090838,1.0321591408980577,1.0026757575420602,1.0054216976983366,1.0089350046139531,1.0524009042244833,1.0364434579686284,1.0728423399162916,1.0189796831843534,1.0172342670287051,1.0309479824809964,1.0361429702287823,1.0297981529174598,1.0054094497461659
7.26,1.0514789054475786,1.0323345249754754,1.0028754914812295,1.0055974372638496,1.0091040923589607,1.052602523066126,1.036644644496493,1.0730724754551824,1.0191743314677235,1.0174286893364106,1.0311452636696246,1.036341430493659,1.0299953681626117,1.0056017215812636
7.27,1.0516603327025755,1.0325564514999794,1.0031187550146203,1.0058173136774944,1.009318062327506,1.0528488812924273,1.036888963949461,1.073344341309287,1.0194119926471532,1.0176661201750148,1.03138626793042,1.0365839073568048,1.0302363332286935,1.0058365575803205
7.28,1.0518929111385633,1.0328235376030754,1.0034040424726072,1.006079963298312,1.00957558559951,1.0531384442379328,1.0371748987936698,1.0736562505666594,1.0196911881088029,1.0179450817828304,1.031669494342505,1.0368688906321202,1.0305195470763984,1.0061124958353875
7.29,1.052175176959874,1.033134077281151,1.0037295166315683,1.006383697296935,1.0098750070315663,1.0534693555766563,1.0375006186178337,1.0740062124535232,1.0200101314825654,1.0182637889997428,1.031993129205449,1.0371945533570908,1.0308431948904677,1.006427769742729
7.3,1.052505271993637,1.0334860232578376,1.0040930267377264,1.0067265064907898,1.0102143444861411,1.0538394366136394,1.0378639839325243,1.074391943000734,1.0203667266205203,1.018620146805064,1.0323550436970292,1.0375587514787759,1.0312051465559118,1.0067803060352105
7.31,1.0528811183295534,1.0338771801086435,1.004492310836955,1.0071062577294094,1.0105914848854918,1.0542463818581531,1.0382627362070997,1.0748110506456146,1.0207587544489116,1.0190119370014032,1.0327529839369465,1.0379592164375357,1.0316031474012963,1.0071679098772761
7.32,1.0533002894867598,1.0343050403882854,1.0049248148251566,1.0075205195222736,1.0110040109220158,1.054687591789372,1.038694333852278,1.0752608779348212,1.0211837135409934,1.0194366591677746,1.033184409088148,1.0383933903044065,1.0320346554260134,1.0075881070120063
7.33,1.0537601429060566,1.0347668642976118,1.0053877447466053,1.0079666233661242,1.0114492671982374,1.0551602376551128,1.0391560124499133,1.0757385558560748,1.0216388833534242,1.0198915940996596,1.033646555681221,1.038858489333526,1.0324969051544872,1.0080382062467823
7.34,1.0542577459834215,1.0352597206003575,1.0058781662993308,1.0084417406393367,1.011924428256617,1.0556613302590787,1.0396448581105837,1.07624108586265,1.0221213879086581,1.0203738667974072,1.0341365020118791,1.0393515722560738,1.032986973494479,1.0085153626133265
7.35,1.054789992345183,1.0357805939189815,1.0063931074731396,1.0089429856492433,1.0124266028776667,1.0561878241136673,1.0401579070230926,1.0767654343692488,1.022628295546962,1.0208805462908108,1.0346512697905494,1.0398696427145544,1.0335018815461685,1.0090166762323716
7.36,1.0553535263481444,1.036326158965724,1.0069292573070867,1.0094671425771624,1.0129525706958227,1.0567363613914664,1.0406918893967088,1.077308277377992,1.023156376820388,1.021408404584795,1.0351875784169424,1.0404093964048469,1.0340383464438196,1.0095389524202327
7.37,1.0559448455960936,1.0368930276528447,1.0074832850566906,1.0100109571891758,1.013499064973436,1.0573035465238936,1.041243503857738,1.0778662740242753,1.0237023646968868,1.0219541757559856,1.035742108934241,1.0409674922076413,1.0345930476845928,1.0100789593880615
7.38,1.0565602762205544,1.037477726165281,1.0080518189645853,1.0105711136094826,1.0140627485359195,1.05788592651251,1.0418093985216226,1.0784360516385822,1.0242629357722817,1.0225145372262385,1.0363114849823785,1.0415405327688014,1.0351626079752034,1.010633409655976
7.39,1.0571959853106239,1.038076624931928,1.00863133463247,1.0111441379915889,1.014640123138592,1.058479903364087,1.042386081213806,1.0790141132856264,1.0248346279432503,1.0230860280240275,1.036892189460268,1.0421249778390085,1.0357435087267555,1.011198878517209
7.4,1.057848019040471,1.0386859995085158,1.009218227117644,1.0117264658473817,1.0152275955207113,1.0590817988920271,1.0429699837120474,1.079596901671712,1.0254139020957826,1.0236651102736376,1.0374806271148922,1.042717208197647,1.0363321530511296,1.0117718651039638
7.41,1.0585123476626386,1.0393021190604124,1.0098089209500973,1.0123145435547858,1.015821576325434,1.0596879509692825,1.0435575576450995,1.0801808944804545,1.0259972335406624,1.024248260272517,1.0380732172722793,1.0433136206572167,1.0369249592141183,1.0123488829064398
7.42,1.0591848502255743,1.0399212055448643,1.0103998179023161,1.012904777833533,1.0164184302454076,1.0602946718621216,1.0441452331136727,1.0807625687429423,1.0265810730259002,1.0248319297434858,1.0386663542500065,1.043910586845159,1.0375183204448208,1.0129264210852449
7.43,1.0598613707413127,1.040539449695767,1.0109872909610413,1.013493540143464,1.0170144846114064,1.0608982500979325,1.0447294174225707,1.0813383900745852,1.0271618487180714,1.0254125480328655,1.0392564096600025,1.0445044548789852,1.038108607024527,1.0135009465346487
7.44,1.060537746808769,1.0411530858529816,1.0115677829259844,1.0140772530791358,1.0176061119569941,1.0614950377356414,1.0453065828355994,1.0819049065202175,1.027736049360427,1.0259866049664355,1.0398398167021181,1.0450916354745357,1.0386922511190322,1.0140689861583867
7.45,1.0612098586355174,1.0417584415515315,1.012137856104083,1.0146524430585748,1.0181897839113745,1.062081495591544,1.045873310952662,1.0824587858674128,1.0283002677961357,1.0265506941480549,1.0404131140411836,1.0456686465934228,1.039265790809339,1.014627169776908
7.46,1.061873628038404,1.0423518868572943,1.0126941175917765,1.0152156715154972,1.0187620048146726,1.062654136264564,1.0464262346481563,1.0829967620779806,1.0288511475097084,1.0271014599608341,1.0409728917816763,1.0462320569958792,1.0398258152139586,1.0151721772073616
7.47,1.0625250348557955,1.0429298310069768,1.0132332038568577,1.0157635259858884,1.019319305223734,1.063209512398968,1.0469620243855329,1.083515614873418,1.0293853708618639,1.0276355859847857,1.0415157799476047,1.046778474592475,1.0403689530339926,1.0157007268667226
7.48,1.0631601838177183,1.0434888949514234,1.0137520068669121,1.0162928239718352,1.0198584384946268,1.063744411349764,1.0474775844994049,1.0840123705794416,1.029899844637229,1.0281499796142914,1.0420386361377403,1.0473047386948817,1.0408920615550732,1.0162097591616435
7.49,1.0637753123675686,1.0440258364582202,1.0142475601108891,1.016800514952211,1.0203762883279863,1.064255764965301,1.047969962026671,1.0844842092377236,1.0303916158476665,1.0286416882966993,1.0425384598309106,1.0478078308131569,1.0413921396143269,1.0166963528243007
7.5,1.0643667908628305,1.0445375073029253,1.0147169701249927,1.017283620990925,1.0208698130134026,1.0647405939536498,1.048436287631794,1.0849284001773443,1.0308578174898342,1.0291078458946756,1.0430123384394907,1.0482848195425383,1.0418662735295285,1.017157671837437
7.51,1.0649311556029435,1.045020935263419,1.015157524117808,1.0177393344223737,1.021336139748212,1.0651961008464783,1.0488738696522495,1.0853423983352908,1.0312957573806538,1.0295457610335135,1.0434575370147994,1.048732952392125,1.042311727386773,1.0175910531498782
7.52,1.0654651670174904,1.0454734495947777,1.0155668515806566,1.0181651678345667,1.0217727104616976,1.0656198086709476,1.0492803351208602,1.0857239853945302,1.0317030514706387,1.0299530495073244,1.0438716323373018,1.0491497928448918,1.0427260777987726,1.0179941379876094
7.53,1.0659657837794996,1.045892542666973,1.0159427281207751,1.0185587782145937,1.0221771133952984,1.0660093998993239,1.0496534652270397,1.0860711030425336,1.0320774704650582,1.0303274819884765,1.0442523582650705,1.0495330610728588,1.043107057880802,1.0183647204445345
